,sigma,force,rmodav,rmodsqd,dmax
,0.940,0.600,0.9999693,0.0000021,0.0217462
,0.940,0.620,0.9999672,0.0000022,0.0221101
,0.940,0.640,0.9999652,0.0000010,0.0114594
,0.940,0.660,0.9999630,0.0000011,0.0124663
,0.940,0.680,0.9999606,0.0000021,0.0205197
,0.940,0.700,0.9999581,0.0000031,0.0310601
,0.940,0.720,0.9999558,0.0000038,0.0391523
,0.940,0.740,0.9999534,0.0000038,0.0411061
,0.940,0.760,0.9999508,0.0000013,0.0150551
,0.940,0.780,0.9999483,0.0000027,0.0321371
,0.940,0.800,0.9999455,0.0000037,0.0455660
,0.940,0.820,0.9999425,0.0000016,0.0211174
,0.940,0.840,0.9999398,0.0000017,0.0251665
,0.940,0.860,0.9999372,0.0000031,0.0498126
,0.940,0.880,0.9999341,0.0000035,0.0634031
,0.940,0.900,0.9999311,0.0000036,0.0760637
,0.940,0.920,0.9999290,0.0000036,0.0965435
,0.940,0.940,0.9999244,0.0000000,0.0015750
,0.940,0.960,0.9999280,0.0000000,0.0000000
,0.940,0.980,0.9999294,0.0000000,0.0000000
,0.940,1.000,0.9999305,0.0000000,0.0000000
,0.940,1.020,0.9999314,0.0000000,0.0000000
,0.940,1.040,0.9999322,0.0000000,0.0000000
,0.940,1.060,0.9999329,0.0000000,0.0000000
,0.940,1.080,0.9999335,0.0000000,0.0000000
,0.940,1.100,0.9999342,0.0000000,0.0000000
,0.940,1.120,0.9999347,0.0000000,0.0000000
,0.940,1.140,0.9999353,0.0000000,0.0000000
,0.940,1.160,0.9999358,0.0000000,0.0000000
,0.940,1.180,0.9999363,0.0000000,0.0000000
,0.940,1.200,0.9999368,0.0000000,0.0000000
,0.940,1.220,0.9999372,0.0000000,0.0000000
,0.940,1.240,0.9999377,0.0000000,0.0000000
,0.940,1.260,0.9999381,0.0000000,0.0000000
,0.940,1.280,0.9999385,0.0000000,0.0000000
,0.940,1.300,0.9999389,0.0000000,0.0000000
,0.940,1.320,0.9999393,0.0000000,0.0000000
,0.940,1.340,0.9999397,0.0000000,0.0000000
,0.940,1.360,0.9999401,0.0000000,0.0000000
,0.940,1.380,0.9999404,0.0000000,0.0000000
,0.940,1.400,0.9999408,0.0000000,0.0000000
,0.940,1.420,0.9999411,0.0000000,0.0000000
,0.940,1.440,0.9999415,0.0000000,0.0000000
,0.940,1.460,0.9999418,0.0000000,0.0000000
,0.940,1.480,0.9999421,0.0000000,0.0000000
,0.940,1.500,0.9999425,0.0000000,0.0000000
,0.940,1.520,0.9999428,0.0000000,0.0000000
,0.940,1.540,0.9999431,0.0000000,0.0000000
,0.940,1.560,0.9999434,0.0000000,0.0000000
,0.940,1.580,0.9999437,0.0000000,0.0000000
,0.940,1.600,0.9999440,0.0000000,0.0000000
,0.940,1.620,0.9999443,0.0000000,0.0000000
,0.940,1.640,0.9999446,0.0000000,0.0000000
,0.940,1.660,0.9999449,0.0000000,0.0000000
,0.940,1.680,0.9999452,0.0000000,0.0000000
,0.940,1.700,0.9999455,0.0000000,0.0000000
,0.940,1.720,0.9999457,0.0000000,0.0000000
,0.940,1.740,0.9999460,0.0000000,0.0000000
,0.940,1.760,0.9999463,0.0000000,0.0000000
,0.940,1.780,0.9999465,0.0000000,0.0000000
,0.940,1.800,0.9999468,0.0000000,0.0000000
,0.940,1.820,0.9999471,0.0000000,0.0000000
,0.940,1.840,0.9999473,0.0000000,0.0000000
,0.940,1.860,0.9999476,0.0000000,0.0000000
,0.940,1.880,0.9999478,0.0000000,0.0000000
,0.940,1.900,0.9999481,0.0000000,0.0000000
,0.940,1.920,0.9999483,0.0000000,0.0000000
,0.940,1.940,0.9999486,0.0000000,0.0000000
,0.940,1.960,0.9999488,0.0000000,0.0000000
,0.940,1.980,0.9999490,0.0000000,0.0000000
,0.940,2.000,0.9999493,0.0000000,0.0000000
,0.960,0.000,0.0021314,0.5241677,0.0016548
,0.960,0.020,0.0103449,0.1317122,0.0013415
,0.960,0.040,0.0204751,0.0748489,0.0015725
,0.960,0.060,0.0308021,0.0747481,0.0021581
,0.960,0.080,0.0411658,0.0636972,0.0023651
,0.960,0.100,0.0515668,0.0477952,0.0023391
,0.960,0.120,0.0620082,0.0564493,0.0037132
,0.960,0.140,0.0721690,0.0389626,0.0032665
,0.960,0.160,0.0821835,0.0570412,0.0048057
,0.960,0.180,0.0924145,0.0343568,0.0043400
,0.960,0.200,0.1029105,0.0508256,0.0055459
,0.960,0.220,0.1128606,0.0455184,0.0049263
,0.960,0.240,0.1217409,0.0502276,0.0065246
,0.960,0.260,0.1305387,0.0347938,0.0049780
,0.960,0.280,0.1395517,0.0440556,0.0068299
,0.960,0.300,0.1487883,0.0549804,0.0085541
,0.960,0.320,0.1581243,0.0397325,0.0067056
,0.960,0.340,0.1688060,0.0414417,0.0075374
,0.960,0.360,0.9999806,0.0000134,0.2867678
,0.960,0.380,0.9999824,0.0000105,0.1940459
,0.960,0.400,0.9999846,0.0000080,0.1338666
,0.960,0.420,0.9999842,0.0000061,0.0947645
,0.960,0.440,0.9999838,0.0000039,0.0573987
,0.960,0.460,0.9999825,0.0000033,0.0454022
,0.960,0.480,0.9999812,0.0000017,0.0220579
,0.960,0.500,0.9999796,0.0000022,0.0285276
,0.960,0.520,0.9999779,0.0000023,0.0287191
,0.960,0.540,0.9999762,0.0000013,0.0150528
,0.960,0.560,0.9999746,0.0000009,0.0111223
,0.960,0.580,0.9999726,0.0000019,0.0208021
,0.960,0.600,0.9999708,0.0000005,0.0060662
,0.960,0.620,0.9999687,0.0000008,0.0093767
,0.960,0.640,0.9999667,0.0000020,0.0195245
,0.960,0.660,0.9999645,0.0000025,0.0238617
,0.960,0.680,0.9999623,0.0000012,0.0131235
,0.960,0.700,0.9999601,0.0000008,0.0091658
,0.960,0.720,0.9999578,0.0000014,0.0160620
,0.960,0.740,0.9999554,0.0000009,0.0103988
,0.960,0.760,0.9999529,0.0000012,0.0145677
,0.960,0.780,0.9999502,0.0000026,0.0287339
,0.960,0.800,0.9999479,0.0000026,0.0313095
,0.960,0.820,0.9999450,0.0000028,0.0349788
,0.960,0.840,0.9999427,0.0000038,0.0508409
,0.960,0.860,0.9999396,0.0000038,0.0555346
,0.960,0.880,0.9999366,0.0000006,0.0102267
,0.960,0.900,0.9999337,0.0000020,0.0361199
,0.960,0.920,0.9999313,0.0000030,0.0653672
,0.960,0.940,0.9999283,0.0000031,0.0850012
,0.960,0.960,0.9999244,0.0000000,0.0015834
,0.960,0.980,0.9999280,0.0000000,0.0000000
,0.960,1.000,0.9999294,0.0000000,0.0000000
,0.960,1.020,0.9999305,0.0000000,0.0000000
,0.960,1.040,0.9999314,0.0000000,0.0000000
,0.960,1.060,0.9999322,0.0000000,0.0000000
,0.960,1.080,0.9999330,0.0000000,0.0000000
,0.960,1.100,0.9999336,0.0000000,0.0000000
,0.960,1.120,0.9999342,0.0000000,0.0000000
,0.960,1.140,0.9999348,0.0000000,0.0000000
,0.960,1.160,0.9999354,0.0000000,0.0000000
,0.960,1.180,0.9999359,0.0000000,0.0000000
,0.960,1.200,0.9999364,0.0000000,0.0000000
,0.960,1.220,0.9999369,0.0000000,0.0000000
,0.960,1.240,0.9999373,0.0000000,0.0000000
,0.960,1.260,0.9999378,0.0000000,0.0000000
,0.960,1.280,0.9999382,0.0000000,0.0000000
,0.960,1.300,0.9999386,0.0000000,0.0000000
,0.960,1.320,0.9999390,0.0000000,0.0000000
,0.960,1.340,0.9999394,0.0000000,0.0000000
,0.960,1.360,0.9999398,0.0000000,0.0000000
,0.960,1.380,0.9999402,0.0000000,0.0000000
,0.960,1.400,0.9999405,0.0000000,0.0000000
,0.960,1.420,0.9999409,0.0000000,0.0000000
,0.960,1.440,0.9999412,0.0000000,0.0000000
,0.960,1.460,0.9999416,0.0000000,0.0000000
,0.960,1.480,0.9999419,0.0000000,0.0000000
,0.960,1.500,0.9999423,0.0000000,0.0000000
,0.960,1.520,0.9999426,0.0000000,0.0000000
,0.960,1.540,0.9999429,0.0000000,0.0000000
,0.960,1.560,0.9999432,0.0000000,0.0000000
,0.960,1.580,0.9999435,0.0000000,0.0000000
,0.960,1.600,0.9999438,0.0000000,0.0000000
,0.960,1.620,0.9999441,0.0000000,0.0000000
,0.960,1.640,0.9999444,0.0000000,0.0000000
,0.960,1.660,0.9999447,0.0000000,0.0000000
,0.960,1.680,0.9999450,0.0000000,0.0000000
,0.960,1.700,0.9999453,0.0000000,0.0000000
,0.960,1.720,0.9999456,0.0000000,0.0000000
,0.960,1.740,0.9999459,0.0000000,0.0000000
,0.960,1.760,0.9999461,0.0000000,0.0000000
,0.960,1.780,0.9999464,0.0000000,0.0000000
,0.960,1.800,0.9999467,0.0000000,0.0000000
,0.960,1.820,0.9999469,0.0000000,0.0000000
,0.960,1.840,0.9999472,0.0000000,0.0000000
,0.960,1.860,0.9999474,0.0000000,0.0000000
,0.960,1.880,0.9999477,0.0000000,0.0000000
,0.960,1.900,0.9999480,0.0000000,0.0000000
,0.960,1.920,0.9999482,0.0000000,0.0000000
,0.960,1.940,0.9999484,0.0000000,0.0000000
,0.960,1.960,0.9999487,0.0000000,0.0000000
,0.960,1.980,0.9999489,0.0000000,0.0000000
,0.960,2.000,0.9999492,0.0000000,0.0000000
,0.980,0.000,0.0014619,0.4427864,0.0011615
,0.980,0.020,0.0102474,0.1302865,0.0015782
,0.980,0.040,0.0203691,0.0655781,0.0013869
,0.980,0.060,0.0306523,0.0650703,0.0019525
,0.980,0.080,0.0406080,0.0380637,0.0016316
,0.980,0.100,0.0507488,0.0451999,0.0024289
,0.980,0.120,0.0609282,0.0464036,0.0034886
,0.980,0.140,0.0711319,0.0426846,0.0028782
,0.980,0.160,0.0813308,0.0329615,0.0033224
,0.980,0.180,0.0915582,0.0452985,0.0045266
,0.980,0.200,0.1017165,0.0434955,0.0047934
,0.980,0.220,0.1116308,0.0417381,0.0049583
,0.980,0.240,0.1216232,0.0541996,0.0064127
,0.980,0.260,0.1317052,0.0272117,0.0059739
,0.980,0.280,0.1410238,0.0332017,0.0079972
,0.980,0.300,0.1496374,0.0407478,0.0105380
,0.980,0.320,0.1576227,0.0429242,0.0104062
,0.980,0.340,0.1656617,0.0520542,0.0084148
,0.980,0.360,0.1742546,0.0484932,0.0089455
,0.980,0.380,0.9999808,0.0000123,0.2420913
,0.980,0.400,0.9999830,0.0000099,0.1728701
,0.980,0.420,0.9999839,0.0000084,0.1356552
,0.980,0.440,0.9999837,0.0000062,0.0941851
,0.980,0.460,0.9999826,0.0000054,0.0769207
,0.980,0.480,0.9999818,0.0000034,0.0459223
,0.980,0.500,0.9999803,0.0000029,0.0384326
,0.980,0.520,0.9999789,0.0000014,0.0180338
,0.980,0.540,0.9999772,0.0000022,0.0262435
,0.980,0.560,0.9999755,0.0000027,0.0313781
,0.980,0.580,0.9999738,0.0000009,0.0109916
,0.980,0.600,0.9999720,0.0000019,0.0203470
,0.980,0.620,0.9999699,0.0000026,0.0277875
,0.980,0.640,0.9999680,0.0000022,0.0225935
,0.980,0.660,0.9999660,0.0000009,0.0109456
,0.980,0.680,0.9999638,0.0000010,0.0112715
,0.980,0.700,0.9999616,0.0000017,0.0170225
,0.980,0.720,0.9999595,0.0000014,0.0154122
,0.980,0.740,0.9999572,0.0000008,0.0091893
,0.980,0.760,0.9999548,0.0000008,0.0100270
,0.980,0.780,0.9999524,0.0000008,0.0096548
,0.980,0.800,0.9999498,0.0000013,0.0152701
,0.980,0.820,0.9999471,0.0000026,0.0310172
,0.980,0.840,0.9999447,0.0000017,0.0217240
,0.980,0.860,0.9999423,0.0000030,0.0412443
,0.980,0.880,0.9999392,0.0000009,0.0136343
,0.980,0.900,0.9999366,0.0000023,0.0378912
,0.980,0.920,0.9999335,0.0000003,0.0059675
,0.980,0.940,0.9999308,0.0000019,0.0424087
,0.980,0.960,0.9999276,0.0000018,0.0529120
,0.980,0.980,0.9999244,0.0000000,0.0016105
,0.980,1.000,0.9999280,0.0000000,0.0000000
,0.980,1.020,0.9999295,0.0000000,0.0000000
,0.980,1.040,0.9999306,0.0000000,0.0000000
,0.980,1.060,0.9999315,0.0000000,0.0000000
,0.980,1.080,0.9999323,0.0000000,0.0000000
,0.980,1.100,0.9999330,0.0000000,0.0000000
,0.980,1.120,0.9999337,0.0000000,0.0000000
,0.980,1.140,0.9999343,0.0000000,0.0000000
,0.980,1.160,0.9999349,0.0000000,0.0000000
,0.980,1.180,0.9999355,0.0000000,0.0000000
,0.980,1.200,0.9999360,0.0000000,0.0000000
,0.980,1.220,0.9999365,0.0000000,0.0000000
,0.980,1.240,0.9999370,0.0000000,0.0000000
,0.980,1.260,0.9999374,0.0000000,0.0000000
,0.980,1.280,0.9999379,0.0000000,0.0000000
,0.980,1.300,0.9999383,0.0000000,0.0000000
,0.980,1.320,0.9999387,0.0000000,0.0000000
,0.980,1.340,0.9999391,0.0000000,0.0000000
,0.980,1.360,0.9999395,0.0000000,0.0000000
,0.980,1.380,0.9999399,0.0000000,0.0000000
,0.980,1.400,0.9999403,0.0000000,0.0000000
,0.980,1.420,0.9999406,0.0000000,0.0000000
,0.980,1.440,0.9999410,0.0000000,0.0000000
,0.980,1.460,0.9999414,0.0000000,0.0000000
,0.980,1.480,0.9999417,0.0000000,0.0000000
,0.980,1.500,0.9999420,0.0000000,0.0000000
,0.980,1.520,0.9999424,0.0000000,0.0000000
,0.980,1.540,0.9999427,0.0000000,0.0000000
,0.980,1.560,0.9999430,0.0000000,0.0000000
,0.980,1.580,0.9999433,0.0000000,0.0000000
,0.980,1.600,0.9999436,0.0000000,0.0000000
,0.980,1.620,0.9999440,0.0000000,0.0000000
,0.980,1.640,0.9999443,0.0000000,0.0000000
,0.980,1.660,0.9999446,0.0000000,0.0000000
,0.980,1.680,0.9999448,0.0000000,0.0000000
,0.980,1.700,0.9999451,0.0000000,0.0000000
,0.980,1.720,0.9999454,0.0000000,0.0000000
,0.980,1.740,0.9999457,0.0000000,0.0000000
,0.980,1.760,0.9999460,0.0000000,0.0000000
,0.980,1.780,0.9999462,0.0000000,0.0000000
,0.980,1.800,0.9999465,0.0000000,0.0000000
,0.980,1.820,0.9999468,0.0000000,0.0000000
,0.980,1.840,0.9999470,0.0000000,0.0000000
,0.980,1.860,0.9999473,0.0000000,0.0000000
,0.980,1.880,0.9999476,0.0000000,0.0000000
,0.980,1.900,0.9999478,0.0000000,0.0000000
,0.980,1.920,0.9999481,0.0000000,0.0000000
,0.980,1.940,0.9999483,0.0000000,0.0000000
,0.980,1.960,0.9999486,0.0000000,0.0000000
,0.980,1.980,0.9999488,0.0000000,0.0000000
,0.980,2.000,0.9999491,0.0000000,0.0000000
,1.000,0.000,0.0012748,0.4921769,0.0010223
,1.000,0.020,0.0102548,0.1947161,0.0016243
,1.000,0.040,0.0203245,0.0737301,0.0013139
,1.000,0.060,0.0304877,0.0739908,0.0020883
,1.000,0.080,0.0406408,0.0416071,0.0017256
,1.000,0.100,0.0507810,0.0576228,0.0029000
,1.000,0.120,0.0610505,0.0435733,0.0033596
,1.000,0.140,0.0714517,0.0629124,0.0038593
,1.000,0.160,0.0815315,0.0534504,0.0045845
,1.000,0.180,0.0915165,0.0647117,0.0058079
,1.000,0.200,0.1018211,0.0400881,0.0039798
,1.000,0.220,0.1120738,0.0638593,0.0069598
,1.000,0.240,0.1209090,0.0406537,0.0057288
,1.000,0.260,0.1309528,0.0378911,0.0054316
,1.000,0.280,0.1402675,0.0388104,0.0088042
,1.000,0.300,0.1486438,0.0376521,0.0061030
,1.000,0.320,0.1579893,0.0401547,0.0090836
,1.000,0.340,0.1667011,0.0372089,0.0067652
,1.000,0.360,0.1765419,0.0665766,0.0106838
,1.000,0.380,0.1859367,0.0443307,0.0099144
,1.000,0.400,0.9999793,0.0000127,0.2451053
,1.000,0.420,0.9999818,0.0000109,0.1873075
,1.000,0.440,0.9999825,0.0000089,0.1413588
,1.000,0.460,0.9999825,0.0000076,0.1127860
,1.000,0.480,0.9999822,0.0000051,0.0717032
,1.000,0.500,0.9999808,0.0000035,0.0473453
,1.000,0.520,0.9999796,0.0000022,0.0288426
,1.000,0.540,0.9999782,0.0000006,0.0071764
,1.000,0.560,0.9999766,0.0000009,0.0111637
,1.000,0.580,0.9999748,0.0000003,0.0042992
,1.000,0.600,0.9999731,0.0000013,0.0142488
,1.000,0.620,0.9999711,0.0000018,0.0192796
,1.000,0.640,0.9999693,0.0000004,0.0050861
,1.000,0.660,0.9999674,0.0000009,0.0102625
,1.000,0.680,0.9999652,0.0000019,0.0185236
,1.000,0.700,0.9999633,0.0000028,0.0266772
,1.000,0.720,0.9999612,0.0000034,0.0322317
,1.000,0.740,0.9999588,0.0000033,0.0319314
,1.000,0.760,0.9999566,0.0000028,0.0284043
,1.000,0.780,0.9999543,0.0000029,0.0302512
,1.000,0.800,0.9999516,0.0000037,0.0407185
,1.000,0.820,0.9999494,0.0000023,0.0260660
,1.000,0.840,0.9999468,0.0000032,0.0384888
,1.000,0.860,0.9999444,0.0000040,0.0510493
,1.000,0.880,0.9999415,0.0000021,0.0295652
,1.000,0.900,0.9999390,0.0000033,0.0482566
,1.000,0.920,0.9999363,0.0000033,0.0535605
,1.000,0.940,0.9999334,0.0000013,0.0232570
,1.000,0.960,0.9999306,0.0000025,0.0548981
,1.000,0.980,0.9999274,0.0000009,0.0257592
,1.000,1.000,0.9999244,0.0000000,0.0016469
,1.000,1.020,0.9999281,0.0000000,0.0000000
,1.000,1.040,0.9999295,0.0000000,0.0000000
,1.000,1.060,0.9999306,0.0000000,0.0000000
,1.000,1.080,0.9999316,0.0000000,0.0000000
,1.000,1.100,0.9999324,0.0000000,0.0000000
,1.000,1.120,0.9999331,0.0000000,0.0000000
,1.000,1.140,0.9999338,0.0000000,0.0000000
,1.000,1.160,0.9999344,0.0000000,0.0000000
,1.000,1.180,0.9999350,0.0000000,0.0000000
,1.000,1.200,0.9999355,0.0000000,0.0000000
,1.000,1.220,0.9999361,0.0000000,0.0000000
,1.000,1.240,0.9999366,0.0000000,0.0000000
,1.000,1.260,0.9999371,0.0000000,0.0000000
,1.000,1.280,0.9999375,0.0000000,0.0000000
,1.000,1.300,0.9999380,0.0000000,0.0000000
,1.000,1.320,0.9999384,0.0000000,0.0000000
,1.000,1.340,0.9999388,0.0000000,0.0000000
,1.000,1.360,0.9999392,0.0000000,0.0000000
,1.000,1.380,0.9999396,0.0000000,0.0000000
,1.000,1.400,0.9999400,0.0000000,0.0000000
,1.000,1.420,0.9999404,0.0000000,0.0000000
,1.000,1.440,0.9999408,0.0000000,0.0000000
,1.000,1.460,0.9999411,0.0000000,0.0000000
,1.000,1.480,0.9999415,0.0000000,0.0000000
,1.000,1.500,0.9999418,0.0000000,0.0000000
,1.000,1.520,0.9999422,0.0000000,0.0000000
,1.000,1.540,0.9999425,0.0000000,0.0000000
,1.000,1.560,0.9999428,0.0000000,0.0000000
,1.000,1.580,0.9999431,0.0000000,0.0000000
,1.000,1.600,0.9999435,0.0000000,0.0000000
,1.000,1.620,0.9999438,0.0000000,0.0000000
,1.000,1.640,0.9999441,0.0000000,0.0000000
,1.000,1.660,0.9999444,0.0000000,0.0000000
,1.000,1.680,0.9999447,0.0000000,0.0000000
,1.000,1.700,0.9999450,0.0000000,0.0000000
,1.000,1.720,0.9999453,0.0000000,0.0000000
,1.000,1.740,0.9999455,0.0000000,0.0000000
,1.000,1.760,0.9999458,0.0000000,0.0000000
,1.000,1.780,0.9999461,0.0000000,0.0000000
,1.000,1.800,0.9999464,0.0000000,0.0000000
,1.000,1.820,0.9999466,0.0000000,0.0000000
,1.000,1.840,0.9999469,0.0000000,0.0000000
,1.000,1.860,0.9999472,0.0000000,0.0000000
,1.000,1.880,0.9999474,0.0000000,0.0000000
,1.000,1.900,0.9999477,0.0000000,0.0000000
,1.000,1.920,0.9999479,0.0000000,0.0000000
,1.000,1.940,0.9999482,0.0000000,0.0000000
,1.000,1.960,0.9999484,0.0000000,0.0000000
,1.000,1.980,0.9999487,0.0000000,0.0000000
,1.000,2.000,0.9999489,0.0000000,0.0000000
,1.020,0.000,0.0016862,0.2980211,0.0012820
,1.020,0.020,0.0101013,0.1389009,0.0017470
,1.020,0.040,0.0198694,0.0665320,0.0013875
,1.020,0.060,0.0298716,0.0825612,0.0025957
,1.020,0.080,0.0396122,0.0577895,0.0021836
,1.020,0.100,0.0494693,0.0490687,0.0024630
,1.020,0.120,0.0594649,0.0494979,0.0035417
,1.020,0.140,0.0692583,0.0359989,0.0039884
,1.020,0.160,0.0791930,0.0399553,0.0038187
,1.020,0.180,0.0891209,0.0386109,0.0035799
,1.020,0.200,0.0990112,0.0530196,0.0052138
,1.020,0.220,0.1088018,0.0363303,0.0041708
,1.020,0.240,0.1186225,0.0419388,0.0051100
,1.020,0.260,0.1285759,0.0516090,0.0076233
,1.020,0.280,0.1380487,0.0409751,0.0062837
,1.020,0.300,0.1478271,0.0363443,0.0058460
,1.020,0.320,0.1571780,0.0325309,0.0055094
,1.020,0.340,0.1665839,0.0483041,0.0074107
,1.020,0.360,0.1765436,0.0475076,0.0097456
,1.020,0.380,0.1917738,0.0340331,0.0074134
,1.020,0.400,0.9999799,0.0000122,0.2380040
,1.020,0.420,0.9999827,0.0000102,0.1776109
,1.020,0.440,0.9999833,0.0000084,0.1355410
,1.020,0.460,0.9999831,0.0000071,0.1082598
,1.020,0.480,0.9999828,0.0000048,0.0685517
,1.020,0.500,0.9999818,0.0000028,0.0381908
,1.020,0.520,0.9999802,0.0000030,0.0394008
,1.020,0.540,0.9999789,0.0000031,0.0389420
,1.020,0.560,0.9999773,0.0000025,0.0302331
,1.020,0.580,0.9999757,0.0000028,0.0325484
,1.020,0.600,0.9999740,0.0000032,0.0356459
,1.020,0.620,0.9999723,0.0000016,0.0169765
,1.020,0.640,0.9999704,0.0000024,0.0252340
,1.020,0.660,0.9999687,0.0000029,0.0300561
,1.020,0.680,0.9999666,0.0000033,0.0329091
,1.020,0.700,0.9999647,0.0000018,0.0173439
,1.020,0.720,0.9999627,0.0000015,0.0161572
,1.020,0.740,0.9999605,0.0000010,0.0116751
,1.020,0.760,0.9999583,0.0000012,0.0135764
,1.020,0.780,0.9999561,0.0000008,0.0099954
,1.020,0.800,0.9999538,0.0000007,0.0087513
,1.020,0.820,0.9999515,0.0000016,0.0179624
,1.020,0.840,0.9999490,0.0000029,0.0335570
,1.020,0.860,0.9999464,0.0000016,0.0191026
,1.020,0.880,0.9999438,0.0000029,0.0376256
,1.020,0.900,0.9999413,0.0000014,0.0185007
,1.020,0.920,0.9999387,0.0000016,0.0244142
,1.020,0.940,0.9999358,0.0000029,0.0475647
,1.020,0.960,0.9999333,0.0000035,0.0650240
,1.020,0.980,0.9999302,0.0000009,0.0192483
,1.020,1.000,0.9999274,0.0000017,0.0506414
,1.020,1.020,0.9999244,0.0000000,0.0016843
,1.020,1.040,0.9999281,0.0000000,0.0000000
,1.020,1.060,0.9999296,0.0000000,0.0000000
,1.020,1.080,0.9999307,0.0000000,0.0000000
,1.020,1.100,0.9999316,0.0000000,0.0000000
,1.020,1.120,0.9999324,0.0000000,0.0000000
,1.020,1.140,0.9999332,0.0000000,0.0000000
,1.020,1.160,0.9999339,0.0000000,0.0000000
,1.020,1.180,0.9999345,0.0000000,0.0000000
,1.020,1.200,0.9999351,0.0000000,0.0000000
,1.020,1.220,0.9999356,0.0000000,0.0000000
,1.020,1.240,0.9999362,0.0000000,0.0000000
,1.020,1.260,0.9999367,0.0000000,0.0000000
,1.020,1.280,0.9999372,0.0000000,0.0000000
,1.020,1.300,0.9999376,0.0000000,0.0000000
,1.020,1.320,0.9999381,0.0000000,0.0000000
,1.020,1.340,0.9999385,0.0000000,0.0000000
,1.020,1.360,0.9999389,0.0000000,0.0000000
,1.020,1.380,0.9999393,0.0000000,0.0000000
,1.020,1.400,0.9999397,0.0000000,0.0000000
,1.020,1.420,0.9999401,0.0000000,0.0000000
,1.020,1.440,0.9999405,0.0000000,0.0000000
,1.020,1.460,0.9999409,0.0000000,0.0000000
,1.020,1.480,0.9999412,0.0000000,0.0000000
,1.020,1.500,0.9999416,0.0000000,0.0000000
,1.020,1.520,0.9999419,0.0000000,0.0000000
,1.020,1.540,0.9999423,0.0000000,0.0000000
,1.020,1.560,0.9999426,0.0000000,0.0000000
,1.020,1.580,0.9999429,0.0000000,0.0000000
,1.020,1.600,0.9999433,0.0000000,0.0000000
,1.020,1.620,0.9999436,0.0000000,0.0000000
,1.020,1.640,0.9999439,0.0000000,0.0000000
,1.020,1.660,0.9999442,0.0000000,0.0000000
,1.020,1.680,0.9999445,0.0000000,0.0000000
,1.020,1.700,0.9999448,0.0000000,0.0000000
,1.020,1.720,0.9999451,0.0000000,0.0000000
,1.020,1.740,0.9999454,0.0000000,0.0000000
,1.020,1.760,0.9999457,0.0000000,0.0000000
,1.020,1.780,0.9999459,0.0000000,0.0000000
,1.020,1.800,0.9999462,0.0000000,0.0000000
,1.020,1.820,0.9999465,0.0000000,0.0000000
,1.020,1.840,0.9999468,0.0000000,0.0000000
,1.020,1.860,0.9999470,0.0000000,0.0000000
,1.020,1.880,0.9999473,0.0000000,0.0000000
,1.020,1.900,0.9999476,0.0000000,0.0000000
,1.020,1.920,0.9999478,0.0000000,0.0000000
,1.020,1.940,0.9999481,0.0000000,0.0000000
,1.020,1.960,0.9999483,0.0000000,0.0000000
,1.020,1.980,0.9999486,0.0000000,0.0000000
,1.020,2.000,0.9999488,0.0000000,0.0000000
,1.040,0.000,0.0017912,0.2443049,0.0013813
,1.040,0.020,0.0098411,0.1330446,0.0012703
,1.040,0.040,0.0195627,0.0646999,0.0012091
,1.040,0.060,0.0292885,0.0548571,0.0016697
,1.040,0.080,0.0390834,0.0493091,0.0019982
,1.040,0.100,0.0489062,0.0487096,0.0023661
,1.040,0.120,0.0588798,0.0496020,0.0028823
,1.040,0.140,0.0684911,0.0467327,0.0029273
,1.040,0.160,0.0784481,0.0492675,0.0040745
,1.040,0.180,0.0881301,0.0446641,0.0039486
,1.040,0.200,0.0977248,0.0349519,0.0056445
,1.040,0.220,0.1073297,0.0453715,0.0062488
,1.040,0.240,0.1165871,0.0407274,0.0066253
,1.040,0.260,0.1257540,0.0361614,0.0045165
,1.040,0.280,0.1343942,0.0400229,0.0106745
,1.040,0.300,0.1433802,0.0342169,0.0054325
,1.040,0.320,0.1512755,0.0341393,0.0073670
,1.040,0.340,0.1585799,0.0412602,0.0070190
,1.040,0.360,0.1689510,0.0406942,0.0146516
,1.040,0.380,0.9999832,0.0000102,0.2052026
,1.040,0.400,0.9999847,0.0000086,0.1579128
,1.040,0.420,0.9999860,0.0000068,0.1156385
,1.040,0.440,0.9999856,0.0000055,0.0884105
,1.040,0.460,0.9999846,0.0000046,0.0698218
,1.040,0.480,0.9999837,0.0000033,0.0474408
,1.040,0.500,0.9999825,0.0000028,0.0382363
,1.040,0.520,0.9999814,0.0000015,0.0197646
,1.040,0.540,0.9999798,0.0000010,0.0125111
,1.040,0.560,0.9999783,0.0000006,0.0080615
,1.040,0.580,0.9999768,0.0000009,0.0110073
,1.040,0.600,0.9999750,0.0000016,0.0185322
,1.040,0.620,0.9999734,0.0000008,0.0092251
,1.040,0.640,0.9999717,0.0000009,0.0103072
,1.040,0.660,0.9999699,0.0000018,0.0193098
,1.040,0.680,0.9999680,0.0000007,0.0084551
,1.040,0.700,0.9999660,0.0000015,0.0154264
,1.040,0.720,0.9999641,0.0000012,0.0129469
,1.040,0.740,0.9999620,0.0000012,0.0133720
,1.040,0.760,0.9999598,0.0000017,0.0172258
,1.040,0.780,0.9999577,0.0000023,0.0227952
,1.040,0.800,0.9999556,0.0000023,0.0237920
,1.040,0.820,0.9999534,0.0000009,0.0112357
